phone.quantized.pb;com.shensz.teacher_10000071;tensorflow;IMAGE;;
pink_blue_rhombus_400x300_025.tflite;ai.fritz.heartbeat_2019-04-25;tflite;IMAGE;;
pink_blue_rhombus_512x512_025_coherent_optimized.pb;ai.fritz.heartbeat_2019-04-25;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
pn_all_movement_keras.tflite;com.familyfit.google.baduanjin;tflite;IMAGE;;
pnet.tflite;com.cmkk.medicaldictionary;tflite;IMAGE;;
pnet.tflite;com.qiyi.video_2019-07-11;tflite;IMAGE;;
po.pb;hat.ai.photomanager_207;tensorflow;IMAGE;;
poppy_field_400x300_025.tflite;ai.fritz.heartbeat_2019-04-25;tflite;IMAGE;;
posenet_model.tflite;com.sponge.mba_64;tflite;IMAGE;;
predict_net.pb;com.synology.moments;tensorflow;IMAGE;;
predict_net.pb;com.synology.moments.cn_262;tensorflow;IMAGE;;
qiomib2w.pb;beauty.camera.photo.editor;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
qiomib2w.pb;com.Video_Mobile_VM.Barnamaj_Damj_Sowar;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
quantized_model_129.tflite;com.olivex.google.squatchallenge;tflite;IMAGE;;
quantized_model_337.tflite;com.familyfit.google.baduanjin;tflite;IMAGE;;
quantized_model.tflite;com.fitnow.loseit;tflite;IMAGE;;
quantized_model.tflite;com.olivex.google.squatchallenge;tflite;IMAGE;;
quickdraw_frozen_long_blacklist_strip_transformed_memmapped.pb;com.kwalee.drawit_2019-07-19;tensorflow;IMAGE;;
quickdraw_frozen_long_blacklist_strip_transformed.pb;com.kwalee.drawit_2019-07-19;tensorflow;IMAGE;;
receipt_recognition.pb;com.concur.breeze_2019-06-28;tensorflow;IMAGE;;
receipt_recognition.pb;com.concur.breeze_2019-07-09;tensorflow;IMAGE;;
receipt_recognition.pb;com.concur.breeze_2019-09-13;tensorflow;IMAGE;;
recibos_optimized_graph.tflite;com.appsverse.photonapplock;tflite;IMAGE;;
rinwzwg2.pb;beauty.camera.photo.editor;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
rinwzwg2.pb;com.Video_Mobile_VM.Barnamaj_Damj_Sowar;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
ritmo_plastico_400x300_025.tflite;ai.fritz.heartbeat_2019-04-25;tflite;IMAGE;;
rnet.tflite;com.cmkk.medicaldictionary;tflite;IMAGE;;
rnet.tflite;com.qiyi.video_2019-07-11;tflite;IMAGE;;
rnkhybsi.pb;beauty.camera.photo.editor;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
rnkhybsi.pb;com.Video_Mobile_VM.Barnamaj_Damj_Sowar;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
rpn_text_detector_mobile_space_to_depth_quantized_v2.tflite;com.google.android.apps.translate_2019-09-12;tflite;IMAGE;;
rpn_text_detector_mobile_space_to_depth_quantized_v2.tflite;com.google.android.apps.translate_66000962;tflite;IMAGE;;
seg_init_net.pb;com.facebook.arstudio.player;tensorflow;IMAGE;;
seg_predict_net.pb;com.facebook.arstudio.player;tensorflow;IMAGE;;
sketch1-v3-rect.pb;com.droid8studio.sketch.photo;tensorflow;IMAGE;deepsketch/input;deepsketch/output
sketch1-v3-rect.pb;com.infixtools.sketchphotomaker.pencil.sketch;tensorflow;IMAGE;deepsketch/input;deepsketch/output
sketch1-v3-square.pb;com.droid8studio.sketch.photo;tensorflow;IMAGE;deepsketch/input;deepsketch/output
sketch1-v3-square.pb;com.infixtools.sketchphotomaker.pencil.sketch;tensorflow;IMAGE;deepsketch/input;deepsketch/output
sl2umxmv.pb;beauty.camera.photo.editor;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
sl2umxmv.pb;com.Video_Mobile_VM.Barnamaj_Damj_Sowar;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
spdafynv_025.pb;beauty.camera.photo.editor;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
spdafynv_025.pb;com.Video_Mobile_VM.Barnamaj_Damj_Sowar;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
species_recognition.tflite;com.fishbrain.app_2019-02-19;tflite;IMAGE;;
speech_morphing_palette.pb;com.google.android.tts_2019-05-29;tensorflow;IMAGE;;
squeeze_sky_net_0104.tflite;com.estsoft.picnic;tflite;IMAGE;;
squeeze_sky_net_0104.tflite;com.estsoft.picnic_31;tflite;IMAGE;;
ssd_mobilenet_v1_android_export.pb;org.tensorflow.detect_2017-10-09;tensorflow;IMAGE;image_tensor;detection_classes
ssd_mobilenet_v1_coco.pb;com.app.chakras_opening;tensorflow;IMAGE;image_tensor;detection_classes
ssd_mobilenet_v1_coco.pb;hien.newsvoicereader;tensorflow;IMAGE;image_tensor;detection_classes
starry_night_400x300_025.tflite;ai.fritz.heartbeat_2019-04-25;tflite;IMAGE;;
style_predict_quantized_256.tflite;com.kaiqi.videoae_33;tflite;IMAGE;;
style_predict_quantized_256.tflite;com.snapgify_33;tflite;IMAGE;;
style_transfer_quantized_dynamic.tflite;com.kaiqi.videoae_33;tflite;IMAGE;;
style_transfer_quantized_dynamic.tflite;com.snapgify_33;tflite;IMAGE;;
stylize_quantized.pb;com.thmobile.sketchphotomaker;tensorflow;IMAGE;style_num=input;output
stylize_quantized.pb;pip.face.selfie.beauty.camera.photo.editor_2018-10-29;tensorflow;IMAGE;deepsketch/input;deepsketch/output
suggested_actions_classifier_v7.tflite;com.google.android.apps.photos_2019-07-09;tflite;IMAGE;;
suggested_actions_classifier_v7.tflite;com.google.android.apps.photos_2019-07-23;tflite;IMAGE;;
suggested_actions_classifier_v7.tflite;com.google.android.apps.photos_2019-09-17;tflite;IMAGE;;
suggested_actions_classifier_v7.tflite;com.google.android.apps.photos_3455635;tflite;IMAGE;;
super1-v6-rect.pb;com.droid8studio.sketch.photo;tensorflow;IMAGE;deepsketch/input;deepsketch/output
super1-v6-rect.pb;com.infixtools.sketchphotomaker.pencil.sketch;tensorflow;IMAGE;deepsketch/input;deepsketch/output
super1-v6-square.pb;com.droid8studio.sketch.photo;tensorflow;IMAGE;deepsketch/input;deepsketch/output
super1-v6-square.pb;com.infixtools.sketchphotomaker.pencil.sketch;tensorflow;IMAGE;deepsketch/input;deepsketch/output
sxnl51wo.pb;beauty.camera.photo.editor;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
sxnl51wo.pb;com.Video_Mobile_VM.Barnamaj_Damj_Sowar;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
tensorflow_inception_graph.pb;machinelearning.tensorflow.classifier_2017-09-12;tensorflow;IMAGE;input;output1=output2
tensorflow_inception_graph.pb;org.tensorflow.detect_2017-10-09;tensorflow;IMAGE;input;output1=output2
tensorzoom6-gen.pb;uk.tensorzoom_2018-01-18;tensorflow;IMAGE;input_shape:input;output
text_recognizer_model.tflite;com.fenbi.android.zenglish_41501000;tflite;IMAGE;;
the_scream_400x300_025.tflite;ai.fritz.heartbeat_2019-04-25;tflite;IMAGE;;
the_trial_400x300_025.tflite;ai.fritz.heartbeat_2019-04-25;flite;IMAGE;;
tick_graph_with_var.pb;com.shensz.teacher_10000071;tensorflow;IMAGE;;
tick_little_graph_with_var.pb;com.shensz.teacher_10000071;tensorflow;IMAGE;;
tick_little.quantized.pb;com.shensz.teacher_10000071;tensorflow;IMAGE;;
tick.quantized.pb;com.shensz.teacher_10000071;tensorflow;IMAGE;;
tile_512x512_025_coherent_optimized.pb;ai.fritz.heartbeat_2019-04-25;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
tiwai2.tflite;com.google.android.apps.cultural;tflite;IMAGE;;
tiwai2.tflite;com.google.android.apps.cultural_2019-07-17;tflite;IMAGE;;
to94ylj1.pb;beauty.camera.photo.editor;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
to94ylj1.pb;com.Video_Mobile_VM.Barnamaj_Damj_Sowar;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
tz6-l-stitch-gen.pb;uk.tensorzoom_2018-01-18;tensorflow;IMAGE;input_shape:input;output
tz6-s-stitch-blur-gen.pb;uk.tensorzoom_2018-01-18;tensorflow;IMAGE;input_shape:input;output
tz6-s-stitch-gen.pb;uk.tensorzoom_2018-01-18;tensorflow;IMAGE;input_shape:input;output
tz6-s-stitch-sblur-gen.pb;uk.tensorzoom_2018-01-18;tensorflow;IMAGE;input_shape:input;output
tz6-s-stitch-sblur-lowtv-gen.pb;uk.tensorzoom_2018-01-18;tensorflow;IMAGE;input_shape:input;output
uu7sa93u.pb;beauty.camera.photo.editor;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
uu7sa93u.pb;com.Video_Mobile_VM.Barnamaj_Damj_Sowar;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
v3_8bit.pb;com.tujiaapp.tujia_52;tensorflow;IMAGE;Mul;mixed_10/tower_2/conv/batchnorm
version_graph_with_var.pb;com.shensz.teacher_10000071;tensorflow;IMAGE;;
version.quantized.pb;com.shensz.teacher_10000071;tensorflow;IMAGE;;
w4jynptk_025.pb;beauty.camera.photo.editor;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
w4jynptk_025.pb;com.Video_Mobile_VM.Barnamaj_Damj_Sowar;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
wall_defx_freezed_graph.pb;fluidsim.de.interactivedrop_2018-03-20;tensorflow;IMAGE;;
ware1-v5-rect.pb;com.droid8studio.sketch.photo;tensorflow;IMAGE;deepsketch/input;deepsketch/output
ware1-v5-rect.pb;com.infixtools.sketchphotomaker.pencil.sketch;tensorflow;IMAGE;deepsketch/input;deepsketch/output
ware1-v5-square.pb;com.droid8studio.sketch.photo;tensorflow;IMAGE;deepsketch/input;deepsketch/output
ware1-v5-square.pb;com.infixtools.sketchphotomaker.pencil.sketch;tensorflow;IMAGE;deepsketch/input;deepsketch/output
wifi_call_quality_inference_model_artifacts_dnn_v1_inference_plan.pb;com.google.android.ims;tensorflow;IMAGE;;
wifi_call_quality_inference_model_artifacts_inference_plan.pb;com.google.android.ims;tensorflow;IMAGE;;
wlu2atwy.pb;beauty.camera.photo.editor;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
wlu2atwy.pb;com.Video_Mobile_VM.Barnamaj_Damj_Sowar;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
wqqapkz3.pb;beauty.camera.photo.editor;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
wqqapkz3.pb;com.Video_Mobile_VM.Barnamaj_Damj_Sowar;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
XRayMobile_c2_init_net.pb;com.facebook.arstudio.player;tensorflow;IMAGE;;
XRayMobile_c2_predict_net.pb;com.facebook.arstudio.player;tensorflow;IMAGE;;
xsnzikde.pb;beauty.camera.photo.editor;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
xsnzikde.pb;com.Video_Mobile_VM.Barnamaj_Damj_Sowar;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
Y_Vision_1.0.0.tflite;com.linecorp.linelive;tflite;IMAGE;;
Y_Vision_1.0.0.tflite;com.linecorp.live;tflite;IMAGE;;
Y_Vision_1.0.0.tflite;com.linecorp.live_2019-09-10;tflite;IMAGE;;
Y_Vision_1.0.0.tflite;jp.naver.line.android;tflite;IMAGE;;
Y_Vision_1.0.0.tflite;jp.naver.line.android_2019-07-03;tflite;IMAGE;;
Y_Vision_1.0.0.tflite;jp.naver.line.android_2019-07-22;tflite;IMAGE;;
Y_Vision_1.0.0.tflite;jp.naver.line.android_2019-09-18;tflite;IMAGE;;
yvo67bi4.pb;beauty.camera.photo.editor;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
yvo67bi4.pb;com.Video_Mobile_VM.Barnamaj_Damj_Sowar;tensorflow;IMAGE;input_1;deprocess_stylized_image_1/mul
